287	sekali	una vez	une fois	uma vez	mara moja	einmal	однажды	一次	一度	مرة واحدة	एक बार	bir kez
288	siap	listo	prêt	pronto	tayari	fertig	готов	准备好了	準備完了	جاهز	तैयार	hazır
289	kepala	cabeza	tête	cabeça	kichwa	Kopf	голова	头	頭	رئيس	सिर	kafa
290	dipanggil	llamado	appelé	chamado	kuitwa	aufgerufen	позвонил	被称为	呼ばれた	دعا	बुलाया	aradı
291	digunakan	usado	utilisé	usado	kutumika	verwendet	использованный	使用过的	使用済み	تستخدم	प्रयोग किया गया	kullanılmış
292	ide	ideas	idée	ideia	wazo	Idee	идея	想法	アイデア	فكرة	विचार	fikir
293	tahu	sabia	je savais	sabia	alijua	wusste	знал	知道	知っていた	عرف	जानता था	biliyordum
294	tahan	mantener	tenir	segure	shika	halten	держать	保持	ホールド	عقد	पकड़ो	tut
295	senang	feliz	heureux	feliz	furaha	glücklich	счастливый	快乐	幸せな	سعيد	खुश	mutlu
296	pintu	puerta	porte	porta	mlango	Tür	дверь	门	ドア	باب	दरवाज़ा	kapı
297	seperti itu	tal	tel	tal	vile	so	такой	这样的	そのような	مثل هذا	ऐसे	böyle
298	sial	joder	putain	foda-se	jamani	Scheiße	ебать	他妈的	ファック	اللعنة	भाड़ में जाओ	sikme
299	saudara laki-laki	hermano	frère	irmão	kaka	Bruder	брат	兄弟	兄	أخي	भाई	erkek kardeş
300	juga	también	aussi	também	pia	auch	также	还有	また	ايضا	भी	ayrıca
301	cantik	bonita	jolie	bonito	nzuri	hübsch	красивая	漂亮	かなり	جميلة	सुन्दर	güzel
302	sedikit	poco	peu	pouco	kidogo	bisschen	немного	一点	ビット	قليلا	बिट	biraz
303	mengambil	tomó	pris	levou	alichukua	nahm	взял	采取了	取った	استغرق	लिया	aldı
304	surga	refugio	havre de paix	refúgio	bandari	Hafen	убежище	避风港	避難所	ملاذ	हेवन	sığınak
305	belum	todavía	encore	ainda	bado	noch	еще	还	まだ	بعد	अभी तक	henüz
306	laki-laki	hombres	les hommes	homens	wanaume	Männer	мужчины	男人	男性	الرجال	पुरुष	erkekler
307	keseluruhan	entero	entier	inteiro	mzima	ganz	целый	整体	全体	كله	संपूर्ण	bütün
308	mulai	empezar	commencer	começar	kuanza	beginnen	начать	开始	始める	ابدأ	प्रारंभ	başlangıç
309	gunakan	usar	utiliser	usar	kutumia	verwenden	использовать	使用	使う	استخدام	उपयोग करें	kullanmak
310	sementara	mientras	tandis que	enquanto	wakati	während	пока	同时	その間	بينما	जबकि	süre
311	sejak itu	desde	depuis	desde	tangu	seitdem	с тех пор	自从	それ以来	منذ ذلك الحين	तब से	o zamandan beri
312	istri	esposa	femme	esposa	mke	Frau	жена	妻子	妻	زوجة	पत्नी	eş
313	hari	dias	jours	dias	siku	Tage	дни	天	日	أيام	दिन	günler
314	tebak	adivinar	devine	acho	nadhani	rate mal	догадайся	猜测	推測する	تخمين	अंदाज़ा लगाओ	tahmin etmek
315	besok	mañana	demain	amanhã	kesho	morgen	завтра	明天	明日	غدا	कल	yarın
316	penting	importar	importe	importa	jambo	Angelegenheit	вопрос	事	問題	يهم	बात	madde
317	bertemu	reunirse	rencontrer	conhecer	kukutana	treffen	встретиться	见面	会う	يجتمع	मिलो	tanışmak
318	membawa	traer	apporter	trazer	kuleta	bringen	принести	带	持ってくる	إحضار	लाओ	getir
319	malam ini	esta noche	ce soir	esta noite	usiku wa leo	heute Abend	сегодня вечером	今晚	今夜	الليلة	आज रात	bu gece
320	semuanya	todos	tout le monde	todos	kila mtu	alle	все	大家	みんな	الجميع	हर कोई	herkes
321	lari	correr	courir	correr	kukimbia	laufen	бежать	跑	走る	تشغيل	भागो	koşmak
322	ingin	quiero	veux	quero	unataka	will	хочу	想要	したい	أريد	चाहते हैं	istiyorum
323	keras	duro	dur	difícil	ngumu	hart	тяжело	硬	難しい	صعب	कठिन	zor
324	ah	ah	ah	ah	ah	Ah	ах	啊	ああ	آه	आह	ah
325	sendirian	solo	seul	sozinho	peke yake	allein	один	独自一人	一人で	وحده	अकेले	yalnız
326	diriku sendiri	yo mismo	moi-même	eu mesmo	mimi mwenyewe	ich selbst	я сам	我自己	私自身	نفسي	खुद	kendim
327	sekolah	escuela	école	escola	shule	Schule	школа	学校	学校	المدرسة	स्कूल	okul
328	hilang	ido	parti	foi	wamekwenda	weg	ушел	消失了	消えた	ذهب	चला गया	gitti
329	um	mmm	euh	hum	um	ähm	хм	嗯	えーっと	أم	उम्म	hım
330	akhir	fin	fin	fim	mwisho	Ende	конец	结束	終わり	نهاية	अंत	son
331	mengatakan	diciendo	disant	dizendo	akisema	Sprichwort	говоря	说	言ってる	قائلا	कह रहे हैं	söyleyerek
332	telepon	telefono	téléphone	telefone	simu	Telefon	телефон	电话	電話	هاتف	फ़ोन	telefon
333	bermain	jugar	jouer	jogar	kucheza	spielen	играть	玩	遊ぶ	لعب	खेलो	oynamak
334	terlihat	mira	regarde	parece	inaonekana	sieht aus	выглядит	看起来	見た目	يبدو	दिखता है	görünüyor
335	bisa	podría	pourrait	poderia	hakuweza	konnte	мог бы	不能	できませんでした	يمكن	सकता है	yapamadım
336	sialan	follando	putain	porra	kutania	verdammt	чертовски	他妈的	クソ	سخيف	चोदना	kahrolası
337	masalah	problema	problème	problema	tatizo	Problem	проблема	问题	問題	مشكلة	समस्या	sorun
338	beberapa	pocos	peu	poucos	wachache	wenige	несколько	几个	少ない	قليل	कुछ	az
339	teman	amigos	amis	amigos	marafiki	Freunde	друзья	朋友	友達	أصدقاء	दोस्तों	arkadaşlar
340	harus	tengo que	je dois	tenho que	lazima	Muss	должен	必须	しなきゃ	فلدي	चाहिए	lazım
341	lalu	hace	il y a	atrás	iliyopita	vor	назад	前	前に	منذ	पहले	önce
342	terbuka	abierto	ouvert	aberto	wazi	offen	открыть	打开	開く	مفتوح	खुला	açık
343	siapa pun	cualquiera	n'importe qui	qualquer um	mtu yeyote	irgendjemand	кто-нибудь	任何人	誰でも	أي شخص	कोई भी	herkes
344	terbunuh	asesinado	tué	morto	kuuawa	getötet	убит	被杀	殺された	قتل	मार डाला	öldürüldü
345	harapan	esperanza	j'espère	esperança	matumaini	Hoffnung	надежда	希望	希望	أمل	आशा	umut
346	wajah	cara	visage	cara	uso	Gesicht	лицо	脸	顔	وجه	चेहरा	yüz
347	sampai	hasta	jusqu'à ce que	até	mpaka	bis	пока	直到	まで	حتى	जब तक	kadar
348	hilang	perdido	perdu	perdido	kupotea	verloren	потерянный	迷失了	失われた	ضائع	खो गया	kayıp
349	polisi	policia	police	polícia	polisi	Polizei	полиция	警察	警察	الشرطة	पुलिस	polis
350	alasan	excusa	excuse	desculpa	udhuru	Entschuldigung	извини	借口	言い訳	عذر	बहाना	mazeret
351	belok	girar	tourner	virar	kugeuka	drehen	повернуть	转	回す	بدوره	बारी	dönüş
352	bisnis	negocio	entreprise	negócio	biashara	Geschäft	бизнес	商业	ビジネス	عمل	व्यापार	iş
353	kasus	caso	cas	caso	kesi	Fall	дело	案例	ケース	حالة	मामला	dava
354	ingin	quiere	veut	quer	anataka	will	хочет	想要	欲しい	يريد	चाहता है	istiyor
355	mengatakan	dice	dit	diz	anasema	sagt	говорит	说	言う	يقول	कहते हैं	diyor
356	benar	cierto	vrai	verdade	kweli	wahr	правда	真实	本当の	صحيح	सच	doğru
357	mati	morir	mourir	morrer	kufa	sterben	умереть	死	死ぬ	يموت	मरो	ölmek
358	hati	corazón	coeur	coração	moyo	Herz	сердце	心	心	قلب	दिल	kalp
359	segera	pronto	bientôt	em breve	hivi karibuni	bald	скоро	很快	すぐに	قريبا	जल्द ही	yakında
360	masing-masing	cada uno	chacun	cada	kila mmoja	jeder	каждый	每个	それぞれ	لكل منهما	प्रत्येक	her biri
361	khawatir	preocuparse	s'inquiéter	se preocupe	wasiwasi	Sorge	беспокоиться	担心	心配する	تقلق	चिंता	endişelenmek
362	nanti	mas tarde	plus tard	mais tarde	baadaye	später	позже	后来	後で	في وقت لاحق	बाद में	daha sonra
363	tahun	año	année	ano	mwaka	Jahr	год	年	年	سنة	वर्ष	yıl
364	menonton	mirar	regarder	assistir	kuangalia	schau	смотреть	手表	時計	مشاهدة	देखो	izle
365	musik	musica	musique	música	muziki	Musik	музыка	音乐	音楽	موسيقى	संगीत	müzik
366	tangan	mano	main	mão	mkono	Hand	рука	手	手	يد	हाथ	el
367	memiliki	tener	avoir	tendo	kuwa na	haben	имея	拥有	持っている	وجود	होना	sahip olmak
368	mungkin	probablemente	probablement	provavelmente	pengine	wahrscheinlich	вероятно	可能	おそらく	ربما	शायद	muhtemelen
369	cantik	hermosa	belle	lindo	mrembo	schön	красивый	美丽的	美しい	جميلة	सुंदर	güzel
370	dokter	doctor	docteur	médico	daktari	Arzt	врач	医生	医者	طبيب	डॉक्टर	doktor
371	duduk	sentarse	asseoir	sentar	kukaa	sitzen	сидеть	坐	座る	اجلس	बैठो	oturmak
372	makan	comer	manger	comer	kula	essen	есть	吃	食べる	أكل	खाओ	yemek
373	berpikir	pensando	en pensant	pensando	kufikiri	Denken	мышление	思考	考えている	التفكير	सोच रहा हूँ	düşünme
374	muda	joven	jeune	jovem	vijana	jung	молодой	年轻的	若い	شاب	युवा	genç
375	kedua	segundo	deuxième	segundo	pili	zweitens	второй	第二	2番目	ثانيا	दूसरा	ikinci
376	bekerja	trabajando	travailler	trabalhando	kufanya kazi	arbeiten	работаю	工作	働いている	العمل	काम कर रहे हैं	çalışıyor
377	air	agua	eau	água	maji	Wasser	вода	水	水	الماء	पानी	su
378	orang	persona	personne	pessoa	mtu	Person	человек	人	人	شخص	व्यक्ति	kişi
379	bagian	parte	partie	parte	sehemu	Teil	часть	部分	部分	جزء	भाग	kısım
380	anak-anak	niños	enfants	crianças	watoto	Kinder	дети	孩子们	子供たち	أطفال	बच्चे	çocuklar
381	terlambat	tarde	en retard	tarde	marehemu	spät	поздно	迟到了	遅い	متأخرا	देर से	geç
382	barang	cosas	des trucs	coisas	mambo	Zeug	вещи	东西	もの	الاشياء	सामान	şeyler
383	tepatnya	exactamente	exactement	exatamente	hasa	genau	именно	正是	まさに	بالضبط	बिलकुल	kesinlikle
384	di bawah	bajo	sous	sob	chini	unter	под	下	下	تحت	के अंतर्गत	altında
385	kematian	muerte	la mort	morte	kifo	Tod	смерть	死亡	死	الموت	मौत	ölüm
386	menit	minuto	minute	minuto	dakika	Minute	минута	分钟	分	دقيقة	मिनट	dakika
387	membayar	pagar	payer	pagar	kulipa	zahlen	платить	付钱	支払う	دفع	भुगतान करें	ödemek
388	gila	loco	fou	louco	kichaa	verrückt	сумасшедший	疯狂的	狂った	مجنون	पागल	çılgın
389	lupakan	olvidar	oublier	esqueça	kusahau	vergessen	забыть	忘记	忘れる	ننسى	भूल जाओ	unut
390	semuanya	todos	tout le monde	todo mundo	kila mtu	alle	все	大家	みんな	الجميع	हर कोई	herkes
391	nak	niño	enfant	garoto	mtoto	Kind	малыш	孩子	子供	طفل	बच्चा	çocuk
392	perubahan	cambiar	changement	mudar	mabadiliko	ändern	изменить	改变	変化する	التغيير	परिवर्तन	değişiklik
393	memberi	dio	a donné	deu	alitoa	gab	дал	给了	与えた	أعطى	दिया	verdi
394	terjadi	suceder	arriver	acontecer	kutokea	passieren	случиться	发生	起こる	يحدث	घटित	meydana gelmek
395	sial	maldita sea	putain	caramba	jamani	Verdammt	блин	该死的	くそー	اللعنة	लानत है	kahretsin
396	lima	cinco	cinq	cinco	tano	fünf	пять	五	5	خمسة	पांच	beş
397	minum	beber	boire	beber	kinywaji	trinken	пить	喝	飲む	شرب	पीना	içki
398	jauh	lejos	loin	longe	mbali	weit	далеко	远	遠く	بعيدا	दूर	uzak
399	tahu	sabe	sait	sabe	anajua	weiß	знает	知道	知っています	يعرف	जानता है	biliyor
400	itu	es	c'est	é	yake	Es ist	это	它的	その	لها	इसका	onun
401	terserah	lo que sea	peu importe	tanto faz	chochote	was auch immer	что угодно	无论如何	何でも	أيا كان	जो भी हो	her neyse
402	mata	ojos	les yeux	olhos	macho	Augen	глаза	眼睛	目	عيون	आँखें	gözler
403	tutup	cerrar	fermer	fechar	funga	geschlossen	закрыть	关闭	閉める	اغلق	बंद करो	kapat
404	arena	son	sont	não são	aren	aren	арен	是	いる	آرين	हैं	değil mi
405	memukul	golpear	frapper	bater	piga	schlagen	ударить	击中	ヒット	ضرب	मारो	vurmak
406	mengambil	tomando	prendre	tomando	kuchukua	nehmen	принимая	采取	取る	أخذ	ले रहा हूँ	almak
407	mudah	fácil	facile	fácil	rahisi	einfach	легко	容易	簡単な	سهل	आसान	kolay
408	kali	veces	fois	vezes	nyakati	Zeiten	раз	次	回	مرات	बार	kez
409	periksa	comprobar	vérifier	verificar	angalia	überprüfen	проверить	检查	チェックする	تحقق	जांचें	kontrol et
410	tangan	manos	mains	mãos	mikono	Hände	руки	手	手	الأيدي	हाथ	eller
411	menit	minutos	minutes	minutos	dakika	Minuten	минуты	分钟	分	دقائق	मिनट	dakika
412	kesepakatan	trato	affaire	acordo	mpango	Deal	сделка	交易	取引する	صفقة	सौदा	anlaşma
413	berbeda	diferente	différent	diferente	tofauti	anders	разные	不同的	違う	مختلفة	अलग	farklı
414	berarti	significa	signifie	significa	maana yake	bedeutet	означает	意味着	意味	يعني	मतलब	anlamına gelir
415	titik	punto	pointe	ponto	uhakika	Punkt	точка	点	ポイント	نقطة	बिंदु	nokta
416	di dalam	dentro	à l'intérieur	dentro	ndani	drinnen	внутри	里面	内側	في الداخل	अंदर	içeride
417	membuat	hace	fait	faz	hufanya	macht	делает	使	作る	يجعل	बनाता है	yapar
418	bertanya	preguntó	demandé	perguntou	aliuliza	fragte	спросил	问	尋ねた	سأل	पूछा	sordu
419	seseorang	alguien	quelqu'un	alguém	mtu	jemand	кто-то	某人	誰か	شخص ما	कोई	birisi
420	milikku	mio	le mien	meu	yangu	meins	мой	我的	私の	خاصتي	मेरा	benim
421	membuat	haciendo	faire	fazendo	kutengeneza	machen	делая	制作	作る	صنع	बनाना	yapma
422	tubuh	cuerpo	corps	corpo	mwili	Körper	тело	身体	体	الجسم	शरीर	vücut
423	takut	miedo	peur	com medo	hofu	Angst	боюсь	害怕	怖い	خائف	डरा हुआ	korkuyor
424	tidur	dormir	dormir	dormir	kulala	schlafen	спать	睡觉	寝る	نوم	नींद	uyku
425	kesempatan	oportunidad	chance	acaso	nafasi	Chance	шанс	机会	チャンス	فرصة	मौका	şans
426	sayang	querido	cher	querido	mpendwa	Liebes	дорогой	亲爱的	親愛なる	عزيزي	प्रिय	canım
427	cukup	bastante	tout à fait	bastante	kabisa	ganz	вполне	相当	かなり	تماما	काफ़ी	oldukça
428	empat	cuatro	quatre	quatro	nne	vier	четыре	四	4	أربعة	चार	dört
429	bagaimanapun juga	de todos modos	de toute façon	de qualquer maneira	hata hivyo	Jedenfalls	в любом случае	无论如何	とにかく	على أية حال	वैसे भी	neyse
430	tutup	cerrar	fermer	fechar	karibu	schließen	закрыть	关闭	閉じる	قريب	बंद करें	kapat
431	ain	es	aïn	ain	si	ain	нет	艾因	ああん	عين	ऐन	değil
432	pesta	fiesta	fête	festa	chama	Party	вечеринка	聚会	パーティー	حزب	पार्टी	parti
